alt,temp R,presure lb/ft^2,density slug/ft^3,,
45979,389.99,293.6302719,0.00043866061,,
45980,389.99,293.6161545,0.0004386395197,,
45981,389.99,293.6020378,0.0004386184304,,
45982,389.99,293.5879217,0.0004385973421,,
45983,389.99,293.5738064,0.0004385762549,,
45984,389.99,293.5596917,0.0004385551687,,
45985,389.99,293.5455777,0.0004385340834,,
45986,389.99,293.5314643,0.0004385129992,,
45987,389.99,293.5173517,0.000438491916,,
45988,389.99,293.5032397,0.0004384708338,,
45989,389.99,293.4891284,0.0004384497527,,
45990,389.99,293.4750178,0.0004384286725,,
45991,389.99,293.4609079,0.0004384075934,,
45992,389.99,293.4467986,0.0004383865152,,
45993,389.99,293.43269,0.0004383654381,,
45994,389.99,293.4185821,0.000438344362,,
45995,389.99,293.4044749,0.0004383232869,,
45996,389.99,293.3903683,0.0004383022128,,
45997,389.99,293.3762625,0.0004382811398,,
45998,389.99,293.3621573,0.0004382600677,,
45999,389.99,293.3480528,0.0004382389967,,
46000,389.99,293.3339489,0.0004382179267,,
46001,389.99,293.3198458,0.0004381968577,,
46002,389.99,293.3057433,0.0004381757897,,
46003,389.99,293.2916415,0.0004381547227,,
46004,389.99,293.2775404,0.0004381336567,,
46005,389.99,293.2634399,0.0004381125917,,
46006,389.99,293.2493401,0.0004380915278,,
46007,389.99,293.2352411,0.0004380704649,,
46008,389.99,293.2211426,0.0004380494029,,
46009,389.99,293.2070449,0.000438028342,,
46010,389.99,293.1929479,0.0004380072821,,
46011,389.99,293.1788515,0.0004379862233,,
46012,389.99,293.1647558,0.0004379651654,,
46013,389.99,293.1506608,0.0004379441085,,
46014,389.99,293.1365664,0.0004379230527,,
46015,389.99,293.1224727,0.0004379019978,,
46016,389.99,293.1083798,0.000437880944,,
46017,389.99,293.0942874,0.0004378598912,,
46018,389.99,293.0801958,0.0004378388394,,
46019,389.99,293.0661048,0.0004378177886,,
46020,389.99,293.0520146,0.0004377967389,,
46021,389.99,293.037925,0.0004377756901,,
46022,389.99,293.023836,0.0004377546423,,
46023,389.99,293.0097478,0.0004377335956,,
46024,389.99,292.9956602,0.0004377125499,,
46025,389.99,292.9815733,0.0004376915052,,
46026,389.99,292.9674871,0.0004376704615,,
46027,389.99,292.9534016,0.0004376494188,,
46028,389.99,292.9393167,0.0004376283771,,
46029,389.99,292.9252325,0.0004376073364,,
46030,389.99,292.911149,0.0004375862968,,
46031,389.99,292.8970662,0.0004375652581,,
46032,389.99,292.882984,0.0004375442205,,
46033,389.99,292.8689026,0.0004375231839,,
46034,389.99,292.8548218,0.0004375021483,,
46035,389.99,292.8407416,0.0004374811137,,
46036,389.99,292.8266622,0.0004374600801,,
46037,389.99,292.8125834,0.0004374390475,,
46038,389.99,292.7985053,0.0004374180159,,
46039,389.99,292.7844279,0.0004373969854,,
46040,389.99,292.7703512,0.0004373759559,,
46041,389.99,292.7562751,0.0004373549273,,
46042,389.99,292.7421998,0.0004373338998,,
46043,389.99,292.728125,0.0004373128733,,
46044,389.99,292.714051,0.0004372918478,,
46045,389.99,292.6999777,0.0004372708233,,
46046,389.99,292.685905,0.0004372497998,,
46047,389.99,292.671833,0.0004372287774,,
46048,389.99,292.6577617,0.0004372077559,,
46049,389.99,292.643691,0.0004371867355,,
46050,389.99,292.629621,0.000437165716,,
46051,389.99,292.6155518,0.0004371446976,,
46052,389.99,292.6014831,0.0004371236802,,
46053,389.99,292.5874152,0.0004371026638,,
46054,389.99,292.5733479,0.0004370816484,,
46055,389.99,292.5592813,0.000437060634,,
46056,389.99,292.5452154,0.0004370396207,,
46057,389.99,292.5311502,0.0004370186083,,
46058,389.99,292.5170856,0.000436997597,,
46059,389.99,292.5030217,0.0004369765866,,
46060,389.99,292.4889585,0.0004369555773,,
46061,389.99,292.474896,0.000436934569,,
46062,389.99,292.4608342,0.0004369135617,,
46063,389.99,292.446773,0.0004368925554,,
46064,389.99,292.4327125,0.0004368715501,,
46065,389.99,292.4186526,0.0004368505458,,
46066,389.99,292.4045935,0.0004368295425,,
46067,389.99,292.390535,0.0004368085403,,
46068,389.99,292.3764772,0.000436787539,,
46069,389.99,292.3624201,0.0004367665388,,
46070,389.99,292.3483637,0.0004367455395,,
46071,389.99,292.3343079,0.0004367245413,,
46072,389.99,292.3202528,0.0004367035441,,
46073,389.99,292.3061984,0.0004366825479,,
46074,389.99,292.2921446,0.0004366615527,,
46075,389.99,292.2780916,0.0004366405585,,
46076,389.99,292.2640392,0.0004366195654,,
46077,389.99,292.2499874,0.0004365985732,,
46078,389.99,292.2359364,0.000436577582,,
46079,389.99,292.221886,0.0004365565919,,
46080,389.99,292.2078363,0.0004365356028,,
46081,389.99,292.1937873,0.0004365146146,,
46082,389.99,292.179739,0.0004364936275,,
46083,389.99,292.1656913,0.0004364726414,,
46084,389.99,292.1516443,0.0004364516563,,
46085,389.99,292.137598,0.0004364306722,,
46086,389.99,292.1235524,0.0004364096891,,
46087,389.99,292.1095074,0.0004363887071,,
46088,389.99,292.0954631,0.000436367726,,
46089,389.99,292.0814195,0.0004363467459,,
46090,389.99,292.0673766,0.0004363257669,,
46091,389.99,292.0533343,0.0004363047888,,
46092,389.99,292.0392927,0.0004362838118,,
46093,389.99,292.0252518,0.0004362628358,,
46094,389.99,292.0112116,0.0004362418608,,
46095,389.99,291.997172,0.0004362208868,,
46096,389.99,291.9831331,0.0004361999138,,
46097,389.99,291.9690949,0.0004361789418,,
46098,389.99,291.9550574,0.0004361579708,,
46099,389.99,291.9410205,0.0004361370008,,
46100,389.99,291.9269843,0.0004361160319,,
46101,389.99,291.9129488,0.0004360950639,,
46102,389.99,291.898914,0.000436074097,,
46103,389.99,291.8848798,0.000436053131,,
46104,389.99,291.8708463,0.0004360321661,,
46105,389.99,291.8568135,0.0004360112022,,
46106,389.99,291.8427814,0.0004359902393,,
46107,389.99,291.8287499,0.0004359692774,,
46108,389.99,291.8147191,0.0004359483165,,
46109,389.99,291.800689,0.0004359273566,,
46110,389.99,291.7866596,0.0004359063977,,
46111,389.99,291.7726308,0.0004358854398,,
46112,389.99,291.7586027,0.000435864483,,
46113,389.99,291.7445753,0.0004358435271,,
46114,389.99,291.7305486,0.0004358225722,,
46115,389.99,291.7165225,0.0004358016184,,
46116,389.99,291.7024971,0.0004357806656,,
46117,389.99,291.6884724,0.0004357597137,,
46118,389.99,291.6744483,0.0004357387629,,
46119,389.99,291.660425,0.0004357178131,,
46120,389.99,291.6464023,0.0004356968643,,
46121,389.99,291.6323803,0.0004356759165,,
46122,389.99,291.6183589,0.0004356549697,,
46123,389.99,291.6043382,0.0004356340239,,
46124,389.99,291.5903182,0.0004356130791,,
46125,389.99,291.5762989,0.0004355921353,,
46126,389.99,291.5622803,0.0004355711926,,
46127,389.99,291.5482623,0.0004355502508,,
46128,389.99,291.534245,0.0004355293101,,
46129,389.99,291.5202284,0.0004355083703,,
46130,389.99,291.5062124,0.0004354874316,,
46131,389.99,291.4921971,0.0004354664938,,
46132,389.99,291.4781825,0.0004354455571,,
46133,389.99,291.4641686,0.0004354246214,,
46134,389.99,291.4501553,0.0004354036867,,
46135,389.99,291.4361427,0.000435382753,,
46136,389.99,291.4221308,0.0004353618203,,
46137,389.99,291.4081196,0.0004353408886,,
46138,389.99,291.394109,0.0004353199579,,
46139,389.99,291.3800991,0.0004352990282,,
46140,389.99,291.3660899,0.0004352780995,,
46141,389.99,291.3520814,0.0004352571719,,
46142,389.99,291.3380735,0.0004352362452,,
46143,389.99,291.3240663,0.0004352153196,,
46144,389.99,291.3100598,0.0004351943949,,
46145,389.99,291.2960539,0.0004351734713,,
46146,389.99,291.2820487,0.0004351525486,,
46147,389.99,291.2680442,0.000435131627,,
46148,389.99,291.2540404,0.0004351107064,,
46149,389.99,291.2400372,0.0004350897868,,
46150,389.99,291.2260348,0.0004350688681,,
46151,389.99,291.2120329,0.0004350479505,,
46152,389.99,291.1980318,0.0004350270339,,
46153,389.99,291.1840313,0.0004350061183,,
46154,389.99,291.1700315,0.0004349852037,,
46155,389.99,291.1560324,0.0004349642902,,
46156,389.99,291.142034,0.0004349433776,,
46157,389.99,291.1280362,0.000434922466,,
46158,389.99,291.1140391,0.0004349015554,,
46159,389.99,291.1000427,0.0004348806459,,
46160,389.99,291.0860469,0.0004348597373,,
46161,389.99,291.0720519,0.0004348388298,,
46162,389.99,291.0580574,0.0004348179232,,
46163,389.99,291.0440637,0.0004347970177,,
46164,389.99,291.0300706,0.0004347761131,,
46165,389.99,291.0160783,0.0004347552096,,
46166,389.99,291.0020865,0.0004347343071,,
46167,389.99,290.9880955,0.0004347134055,,
46168,389.99,290.9741051,0.000434692505,,
46169,389.99,290.9601154,0.0004346716055,,
46170,389.99,290.9461264,0.000434650707,,
46171,389.99,290.932138,0.0004346298095,,
46172,389.99,290.9181504,0.000434608913,,
46173,389.99,290.9041634,0.0004345880175,,
46174,389.99,290.890177,0.000434567123,,
46175,389.99,290.8761914,0.0004345462295,,
46176,389.99,290.8622064,0.000434525337,,
46177,389.99,290.848222,0.0004345044456,,
46178,389.99,290.8342384,0.0004344835551,,
46179,389.99,290.8202554,0.0004344626656,,
46180,389.99,290.8062731,0.0004344417772,,
46181,389.99,290.7922915,0.0004344208897,,
46182,389.99,290.7783105,0.0004344000033,,
46183,389.99,290.7643303,0.0004343791178,,
46184,389.99,290.7503506,0.0004343582334,,
46185,389.99,290.7363717,0.0004343373499,,
46186,389.99,290.7223934,0.0004343164675,,
46187,389.99,290.7084158,0.000434295586,,
46188,389.99,290.6944389,0.0004342747056,,
46189,389.99,290.6804627,0.0004342538262,,
46190,389.99,290.6664871,0.0004342329478,,
46191,389.99,290.6525122,0.0004342120704,,
46192,389.99,290.6385379,0.0004341911939,,
46193,389.99,290.6245644,0.0004341703185,,
46194,389.99,290.6105915,0.0004341494441,,
46195,389.99,290.5966193,0.0004341285707,,
46196,389.99,290.5826477,0.0004341076983,,
46197,389.99,290.5686768,0.0004340868269,,
46198,389.99,290.5547066,0.0004340659565,,
46199,389.99,290.5407371,0.0004340450871,,
46200,389.99,290.5267682,0.0004340242188,,
46201,389.99,290.5128,0.0004340033514,,
46202,389.99,290.4988325,0.000433982485,,
46203,389.99,290.4848657,0.0004339616196,,
46204,389.99,290.4708995,0.0004339407552,,
46205,389.99,290.456934,0.0004339198919,,
46206,389.99,290.4429691,0.0004338990295,,
46207,389.99,290.429005,0.0004338781681,,
46208,389.99,290.4150415,0.0004338573078,,
46209,389.99,290.4010787,0.0004338364484,,
46210,389.99,290.3871165,0.0004338155901,,
46211,389.99,290.373155,0.0004337947327,,
46212,389.99,290.3591942,0.0004337738764,,
46213,389.99,290.3452341,0.000433753021,,
46214,389.99,290.3312746,0.0004337321667,,
46215,389.99,290.3173159,0.0004337113133,,
46216,389.99,290.3033577,0.000433690461,,
46217,389.99,290.2894003,0.0004336696097,,
46218,389.99,290.2754435,0.0004336487593,,
46219,389.99,290.2614874,0.00043362791,,
46220,389.99,290.247532,0.0004336070617,,
46221,389.99,290.2335772,0.0004335862143,,
46222,389.99,290.2196231,0.000433565368,,
46223,389.99,290.2056697,0.0004335445227,,
46224,389.99,290.1917169,0.0004335236784,,
46225,389.99,290.1777648,0.0004335028351,,
46226,389.99,290.1638134,0.0004334819927,,
46227,389.99,290.1498627,0.0004334611514,,
46228,389.99,290.1359126,0.0004334403111,,
46229,389.99,290.1219632,0.0004334194718,,
46230,389.99,290.1080145,0.0004333986335,,
46231,389.99,290.0940664,0.0004333777962,,
46232,389.99,290.080119,0.0004333569599,,
46233,389.99,290.0661723,0.0004333361246,,
46234,389.99,290.0522263,0.0004333152903,,
46235,389.99,290.0382809,0.000433294457,,
46236,389.99,290.0243362,0.0004332736247,,
46237,389.99,290.0103922,0.0004332527934,,
46238,389.99,289.9964488,0.0004332319631,,
46239,389.99,289.9825061,0.0004332111338,,
46240,389.99,289.9685641,0.0004331903055,,
46241,389.99,289.9546227,0.0004331694782,,
46242,389.99,289.940682,0.0004331486519,,
46243,389.99,289.926742,0.0004331278267,,
46244,389.99,289.9128027,0.0004331070024,,
46245,389.99,289.898864,0.0004330861791,,
46246,389.99,289.884926,0.0004330653568,,
46247,389.99,289.8709887,0.0004330445355,,
46248,389.99,289.857052,0.0004330237152,,
46249,389.99,289.843116,0.000433002896,,
46250,389.99,289.8291807,0.0004329820777,,
46251,389.99,289.8152461,0.0004329612604,,
46252,389.99,289.8013121,0.0004329404441,,
46253,389.99,289.7873788,0.0004329196289,,
46254,389.99,289.7734461,0.0004328988146,,
46255,389.99,289.7595141,0.0004328780013,,
46256,389.99,289.7455828,0.000432857189,,
46257,389.99,289.7316522,0.0004328363778,,
46258,389.99,289.7177222,0.0004328155675,,
46259,389.99,289.703793,0.0004327947582,,
46260,389.99,289.6898643,0.0004327739499,,
46261,389.99,289.6759364,0.0004327531427,,
46262,389.99,289.6620091,0.0004327323364,,
46263,389.99,289.6480825,0.0004327115311,,
46264,389.99,289.6341565,0.0004326907269,,
46265,389.99,289.6202313,0.0004326699236,,
46266,389.99,289.6063067,0.0004326491213,,
46267,389.99,289.5923827,0.00043262832,,
46268,389.99,289.5784594,0.0004326075198,,
46269,389.99,289.5645369,0.0004325867205,,
46270,389.99,289.5506149,0.0004325659222,,
46271,389.99,289.5366937,0.000432545125,,
46272,389.99,289.5227731,0.0004325243287,,
46273,389.99,289.5088532,0.0004325035334,,
46274,389.99,289.4949339,0.0004324827392,,
46275,389.99,289.4810153,0.0004324619459,,
46276,389.99,289.4670974,0.0004324411536,,
46277,389.99,289.4531802,0.0004324203623,,
46278,389.99,289.4392636,0.0004323995721,,
46279,389.99,289.4253477,0.0004323787828,,
46280,389.99,289.4114324,0.0004323579945,,
46281,389.99,289.3975179,0.0004323372073,,
46282,389.99,289.383604,0.000432316421,,
46283,389.99,289.3696908,0.0004322956357,,
46284,389.99,289.3557782,0.0004322748514,,
46285,389.99,289.3418663,0.0004322540682,,
46286,389.99,289.3279551,0.0004322332859,,
46287,389.99,289.3140445,0.0004322125046,,
46288,389.99,289.3001346,0.0004321917243,,
46289,389.99,289.2862254,0.0004321709451,,
46290,389.99,289.2723169,0.0004321501668,,
46291,389.99,289.258409,0.0004321293895,,
46292,389.99,289.2445018,0.0004321086132,,
46293,389.99,289.2305952,0.0004320878379,,
46294,389.99,289.2166894,0.0004320670636,,
46295,389.99,289.2027842,0.0004320462904,,
46296,389.99,289.1888796,0.0004320255181,,
46297,389.99,289.1749758,0.0004320047468,,
46298,389.99,289.1610726,0.0004319839765,,
46299,389.99,289.14717,0.0004319632072,,
46300,389.99,289.1332682,0.0004319424389,,
46301,389.99,289.119367,0.0004319216716,,
46302,389.99,289.1054665,0.0004319009053,,
46303,389.99,289.0915666,0.00043188014,,
46304,389.99,289.0776674,0.0004318593757,,
46305,389.99,289.0637689,0.0004318386124,,
46306,389.99,289.049871,0.0004318178501,,
46307,389.99,289.0359739,0.0004317970888,,
46308,389.99,289.0220773,0.0004317763285,,
46309,389.99,289.0081815,0.0004317555692,,
46310,389.99,288.9942863,0.0004317348109,,
46311,389.99,288.9803918,0.0004317140536,,
46312,389.99,288.966498,0.0004316932973,,
46313,389.99,288.9526048,0.000431672542,,
46314,389.99,288.9387123,0.0004316517877,,
46315,389.99,288.9248204,0.0004316310343,,
46316,389.99,288.9109293,0.000431610282,,
46317,389.99,288.8970388,0.0004315895307,,
46318,389.99,288.8831489,0.0004315687804,,
46319,389.99,288.8692598,0.000431548031,,
46320,389.99,288.8553713,0.0004315272827,,
46321,389.99,288.8414834,0.0004315065354,,
46322,389.99,288.8275963,0.000431485789,,
46323,389.99,288.8137098,0.0004314650437,,
46324,389.99,288.7998239,0.0004314442994,,
46325,389.99,288.7859388,0.000431423556,,
46326,389.99,288.7720543,0.0004314028137,,
46327,389.99,288.7581705,0.0004313820723,,
46328,389.99,288.7442873,0.000431361332,,
46329,389.99,288.7304048,0.0004313405926,,
46330,389.99,288.716523,0.0004313198543,,
46331,389.99,288.7026418,0.0004312991169,,
46332,389.99,288.6887613,0.0004312783805,,
46333,389.99,288.6748815,0.0004312576452,,
46334,389.99,288.6610024,0.0004312369108,,
46335,389.99,288.6471239,0.0004312161774,,
46336,389.99,288.6332461,0.0004311954451,,
46337,389.99,288.6193689,0.0004311747137,,
46338,389.99,288.6054924,0.0004311539833,,
46339,389.99,288.5916166,0.0004311332539,,
46340,389.99,288.5777414,0.0004311125255,,
46341,389.99,288.563867,0.0004310917981,,
46342,389.99,288.5499931,0.0004310710717,,
46343,389.99,288.53612,0.0004310503463,,
46344,389.99,288.5222475,0.0004310296219,,
46345,389.99,288.5083757,0.0004310088985,,
46346,389.99,288.4945045,0.0004309881761,,
46347,389.99,288.4806341,0.0004309674547,,
46348,389.99,288.4667642,0.0004309467343,,
46349,389.99,288.4528951,0.0004309260149,,
46350,389.99,288.4390266,0.0004309052964,,
46351,389.99,288.4251588,0.000430884579,,
46352,389.99,288.4112917,0.0004308638626,,
46353,389.99,288.3974252,0.0004308431471,,
46354,389.99,288.3835594,0.0004308224327,,
46355,389.99,288.3696942,0.0004308017193,,
46356,389.99,288.3558297,0.0004307810068,,
46357,389.99,288.3419659,0.0004307602954,,
46358,389.99,288.3281028,0.0004307395849,,
46359,389.99,288.3142403,0.0004307188754,,
46360,389.99,288.3003785,0.000430698167,,
46361,389.99,288.2865173,0.0004306774595,,
46362,389.99,288.2726568,0.000430656753,,
46363,389.99,288.258797,0.0004306360475,,
46364,389.99,288.2449379,0.0004306153431,,
46365,389.99,288.2310794,0.0004305946396,,
46366,389.99,288.2172216,0.0004305739371,,
46367,389.99,288.2033644,0.0004305532356,,
46368,389.99,288.1895079,0.0004305325351,,
46369,389.99,288.1756521,0.0004305118356,,
46370,389.99,288.161797,0.0004304911371,,
46371,389.99,288.1479425,0.0004304704395,,
46372,389.99,288.1340887,0.000430449743,,
46373,389.99,288.1202355,0.0004304290475,,
46374,389.99,288.106383,0.000430408353,,
46375,389.99,288.0925312,0.0004303876594,,
46376,389.99,288.07868,0.0004303669669,,
46377,389.99,288.0648295,0.0004303462753,,
46378,389.99,288.0509797,0.0004303255848,,
46379,389.99,288.0371306,0.0004303048952,,
46380,389.99,288.0232821,0.0004302842067,,
46381,389.99,288.0094342,0.0004302635191,,
46382,389.99,287.9955871,0.0004302428325,,
46383,389.99,287.9817406,0.000430222147,,
46384,389.99,287.9678948,0.0004302014624,,
46385,389.99,287.9540496,0.0004301807788,,
46386,389.99,287.9402051,0.0004301600962,,
46387,389.99,287.9263613,0.0004301394146,,
46388,389.99,287.9125181,0.000430118734,,
46389,389.99,287.8986756,0.0004300980544,,
46390,389.99,287.8848338,0.0004300773758,,
46391,389.99,287.8709926,0.0004300566981,,
46392,389.99,287.8571521,0.0004300360215,,
46393,389.99,287.8433122,0.0004300153459,,
46394,389.99,287.8294731,0.0004299946712,,
46395,389.99,287.8156346,0.0004299739976,,
46396,389.99,287.8017967,0.0004299533249,,
46397,389.99,287.7879595,0.0004299326533,,
46398,389.99,287.774123,0.0004299119826,,
46399,389.99,287.7602872,0.0004298913129,,
46400,389.99,287.746452,0.0004298706443,,
46401,389.99,287.7326175,0.0004298499766,,
46402,389.99,287.7187836,0.0004298293099,,
46403,389.99,287.7049504,0.0004298086442,,
46404,389.99,287.6911179,0.0004297879795,,
46405,389.99,287.6772861,0.0004297673158,,
46406,389.99,287.6634549,0.0004297466531,,
46407,389.99,287.6496244,0.0004297259913,,
46408,389.99,287.6357945,0.0004297053306,,
46409,389.99,287.6219653,0.0004296846709,,
46410,389.99,287.6081368,0.0004296640121,,
46411,389.99,287.5943089,0.0004296433544,,
46412,389.99,287.5804817,0.0004296226976,,
46413,389.99,287.5666552,0.0004296020419,,
46414,389.99,287.5528293,0.0004295813871,,
46415,389.99,287.5390041,0.0004295607333,,
46416,389.99,287.5251795,0.0004295400805,,
46417,389.99,287.5113557,0.0004295194287,,
46418,389.99,287.4975324,0.0004294987779,,
46419,389.99,287.4837099,0.0004294781281,,
46420,389.99,287.469888,0.0004294574793,,
46421,389.99,287.4560668,0.0004294368315,,
46422,389.99,287.4422462,0.0004294161847,,
46423,389.99,287.4284263,0.0004293955388,,
46424,389.99,287.4146071,0.000429374894,,
46425,389.99,287.4007886,0.0004293542502,,
46426,389.99,287.3869707,0.0004293336073,,
46427,389.99,287.3731534,0.0004293129654,,
46428,389.99,287.3593369,0.0004292923246,,
46429,389.99,287.3455209,0.0004292716847,,
46430,389.99,287.3317057,0.0004292510458,,
46431,389.99,287.3178911,0.0004292304079,,
46432,389.99,287.3040772,0.000429209771,,
46433,389.99,287.290264,0.0004291891351,,
46434,389.99,287.2764514,0.0004291685002,,
46435,389.99,287.2626395,0.0004291478663,,
46436,389.99,287.2488282,0.0004291272333,,
46437,389.99,287.2350176,0.0004291066014,,
46438,389.99,287.2212077,0.0004290859704,,
46439,389.99,287.2073984,0.0004290653405,,
46440,389.99,287.1935898,0.0004290447115,,
46441,389.99,287.1797819,0.0004290240835,,
46442,389.99,287.1659746,0.0004290034565,,
46443,389.99,287.152168,0.0004289828306,,
46444,389.99,287.1383621,0.0004289622056,,
46445,389.99,287.1245568,0.0004289415816,,
46446,389.99,287.1107522,0.0004289209585,,
46447,389.99,287.0969482,0.0004289003365,,
46448,389.99,287.0831449,0.0004288797155,,
46449,389.99,287.0693423,0.0004288590954,,
46450,389.99,287.0555403,0.0004288384764,,
46451,389.99,287.041739,0.0004288178583,,
46452,389.99,287.0279384,0.0004287972413,,
46453,389.99,287.0141384,0.0004287766252,,
46454,389.99,287.0003391,0.0004287560101,,
46455,389.99,286.9865405,0.000428735396,,
46456,389.99,286.9727425,0.0004287147829,,
46457,389.99,286.9589452,0.0004286941708,,
46458,389.99,286.9451485,0.0004286735597,,
46459,389.99,286.9313525,0.0004286529495,,
46460,389.99,286.9175572,0.0004286323404,,
46461,389.99,286.9037625,0.0004286117323,,
46462,389.99,286.8899685,0.0004285911251,,
46463,389.99,286.8761752,0.0004285705189,,
46464,389.99,286.8623825,0.0004285499138,,
46465,389.99,286.8485905,0.0004285293096,,
46466,389.99,286.8347992,0.0004285087064,,
46467,389.99,286.8210085,0.0004284881042,,
46468,389.99,286.8072185,0.000428467503,,
46469,389.99,286.7934291,0.0004284469027,,
46470,389.99,286.7796404,0.0004284263035,,
46471,389.99,286.7658524,0.0004284057053,,
46472,389.99,286.752065,0.000428385108,,
46473,389.99,286.7382783,0.0004283645118,,
46474,389.99,286.7244922,0.0004283439165,,
46475,389.99,286.7107069,0.0004283233222,,
46476,389.99,286.6969221,0.0004283027289,,
46477,389.99,286.6831381,0.0004282821366,,
46478,389.99,286.6693547,0.0004282615453,,
46479,389.99,286.655572,0.000428240955,,
46480,389.99,286.6417899,0.0004282203657,,
46481,389.99,286.6280085,0.0004281997773,,
46482,389.99,286.6142277,0.00042817919,,
46483,389.99,286.6004477,0.0004281586036,,
46484,389.99,286.5866682,0.0004281380182,,
46485,389.99,286.5728895,0.0004281174339,,
46486,389.99,286.5591114,0.0004280968505,,
46487,389.99,286.545334,0.0004280762681,,
46488,389.99,286.5315572,0.0004280556867,,
46489,389.99,286.5177811,0.0004280351062,,
46490,389.99,286.5040057,0.0004280145268,,
46491,389.99,286.4902309,0.0004279939484,,
46492,389.99,286.4764568,0.0004279733709,,
46493,389.99,286.4626833,0.0004279527944,,
46494,389.99,286.4489105,0.000427932219,,
46495,389.99,286.4351384,0.0004279116445,,
46496,389.99,286.4213669,0.000427891071,,
46497,389.99,286.4075961,0.0004278704985,,
46498,389.99,286.3938259,0.0004278499269,,
46499,389.99,286.3800565,0.0004278293564,,
46500,389.99,286.3662876,0.0004278087869,,
46501,389.99,286.3525195,0.0004277882183,,
46502,389.99,286.338752,0.0004277676508,,
46503,389.99,286.3249851,0.0004277470842,,
46504,389.99,286.311219,0.0004277265186,,
46505,389.99,286.2974535,0.000427705954,,
46506,389.99,286.2836886,0.0004276853904,,
46507,389.99,286.2699244,0.0004276648278,,
46508,389.99,286.2561609,0.0004276442661,,
46509,389.99,286.242398,0.0004276237055,,
46510,389.99,286.2286358,0.0004276031458,,
46511,389.99,286.2148743,0.0004275825872,,
46512,389.99,286.2011134,0.0004275620295,,
46513,389.99,286.1873532,0.0004275414728,,
46514,389.99,286.1735936,0.0004275209171,,
46515,389.99,286.1598347,0.0004275003624,,
46516,389.99,286.1460765,0.0004274798087,,
46517,389.99,286.1323189,0.0004274592559,,
46518,389.99,286.118562,0.0004274387042,,
46519,389.99,286.1048058,0.0004274181534,,
46520,389.99,286.0910502,0.0004273976037,,
46521,389.99,286.0772952,0.0004273770549,,
46522,389.99,286.063541,0.0004273565071,,
46523,389.99,286.0497874,0.0004273359603,,
46524,389.99,286.0360344,0.0004273154145,,
46525,389.99,286.0222821,0.0004272948696,,
46526,389.99,286.0085305,0.0004272743258,,
46527,389.99,285.9947796,0.0004272537829,,
46528,389.99,285.9810293,0.0004272332411,,
46529,389.99,285.9672796,0.0004272127002,,
46530,389.99,285.9535307,0.0004271921603,,
46531,389.99,285.9397823,0.0004271716214,,
46532,389.99,285.9260347,0.0004271510835,,
46533,389.99,285.9122877,0.0004271305465,,
46534,389.99,285.8985414,0.0004271100106,,
46535,389.99,285.8847957,0.0004270894756,,
46536,389.99,285.8710507,0.0004270689417,,
46537,389.99,285.8573063,0.0004270484087,,
46538,389.99,285.8435626,0.0004270278767,,
46539,389.99,285.8298196,0.0004270073457,,
46540,389.99,285.8160772,0.0004269868157,,
46541,389.99,285.8023355,0.0004269662866,,
46542,389.99,285.7885945,0.0004269457586,,
46543,389.99,285.7748541,0.0004269252315,,
46544,389.99,285.7611144,0.0004269047055,,
46545,389.99,285.7473753,0.0004268841804,,
46546,389.99,285.7336369,0.0004268636563,,
46547,389.99,285.7198992,0.0004268431332,,
46548,389.99,285.7061621,0.000426822611,,
46549,389.99,285.6924257,0.0004268020899,,
46550,389.99,285.6786899,0.0004267815698,,
46551,389.99,285.6649548,0.0004267610506,,
46552,389.99,285.6512204,0.0004267405324,,
46553,389.99,285.6374866,0.0004267200152,,
46554,389.99,285.6237535,0.000426699499,,
46555,389.99,285.610021,0.0004266789838,,
46556,389.99,285.5962892,0.0004266584696,,
46557,389.99,285.5825581,0.0004266379563,,
46558,389.99,285.5688276,0.0004266174441,,
46559,389.99,285.5550978,0.0004265969328,,
46560,389.99,285.5413686,0.0004265764225,,
46561,389.99,285.5276401,0.0004265559132,,
46562,389.99,285.5139123,0.0004265354049,,
46563,389.99,285.5001851,0.0004265148976,,
46564,389.99,285.4864586,0.0004264943912,,
46565,389.99,285.4727327,0.0004264738859,,
46566,389.99,285.4590075,0.0004264533815,,
46567,389.99,285.445283,0.0004264328781,,
46568,389.99,285.4315591,0.0004264123757,,
46569,389.99,285.4178359,0.0004263918743,,
46570,389.99,285.4041133,0.0004263713739,,
46571,389.99,285.3903914,0.0004263508744,,
46572,389.99,285.3766702,0.000426330376,,
46573,389.99,285.3629496,0.0004263098785,,
46574,389.99,285.3492297,0.000426289382,,
46575,389.99,285.3355104,0.0004262688865,,
46576,389.99,285.3217918,0.000426248392,,
46577,389.99,285.3080739,0.0004262278985,,
46578,389.99,285.2943566,0.0004262074059,,
46579,389.99,285.28064,0.0004261869143,,
46580,389.99,285.266924,0.0004261664238,,
46581,389.99,285.2532087,0.0004261459342,,
46582,389.99,285.239494,0.0004261254456,,
46583,389.99,285.2257801,0.000426104958,,
46584,389.99,285.2120667,0.0004260844713,,
46585,389.99,285.1983541,0.0004260639857,,
46586,389.99,285.1846421,0.000426043501,,
46587,389.99,285.1709307,0.0004260230173,,
46588,389.99,285.15722,0.0004260025346,,
46589,389.99,285.14351,0.0004259820529,,
46590,389.99,285.1298006,0.0004259615722,,
46591,389.99,285.1160919,0.0004259410925,,
